id,province,population,x_coord,y_coord,latitude,longitude,name,household_id
13036,1,11137,199608.027142857,218127.677142857,51.2669664,5.0842508,RETIE ,1
13037,1,11576,177557.584736842,226352.594210526,51.34806,4.76054,RIJKEVORSEL,1
13040,1,43225,189799.266666667,223877.525151515,51.3216509,4.9375577,TURNHOUT,1
13044,1,8191,178723.954444444,211248.755,51.2025247,4.7708827,VORSELAAR,1
13046,1,11108,186101.492857143,222199.430714286,51.31473,4.88768,VOSSELAAR,1
13049,1,25389,186551.214,200122.901833333,51.08995144,4.9143397,WESTERLO,1
13053,1,16627,195290.968055556,197269.388611111,51.0827854944444,5.02667047777778,LAAKDAL-VEERLE,1
21001,2,92103,145296.458441558,169229.965454545,50.8334893116883,4.29770716363636,ANDERLECHT,11
21002,2,30066,153938.873030303,167298.931212121,50.8164064,4.4265181,AUDERGHEM,11
21003,2,19664,144767.434444444,172733.761111111,50.8657821,4.2925975,BERCHEM-SAINTE-AGATHE,11
21004,2,148872,149789.478380952,172284.190857143,50.8607939085714,4.35941952952381,BRUSSEL,11
21005,2,45675,151818.757894737,169198.770526316,50.832578,4.3889939,ETTERBEEK,11
21006,2,32577,152764.726206897,173265.188965517,50.8739353,4.4009421,EVERE,11
21007,2,49946,147075.382051282,167075.688461538,50.8134333,4.3248344,FOREST,11
21008,2,19652,146022.220625,173771.568125,50.8729866,4.3093326,GANSHOREN,11
21009,2,90235,150462.299791667,168070.637604167,50.8270563,4.372308,ELSENE,11
21010,2,41613,146926.441764706,174493.274117647,50.8808582,4.3227894,JETTE,11
21011,2,17333,146813.56125,172465.885,50.8633811,4.330338,KOEKELBERG,11
21012,2,75192,146730.122045455,171664.584772727,50.8522009,4.3303277,MOLENBEEK-SAINT-JEAN,11
21013,2,49675,148263.670769231,168825.413076923,50.8301436,4.3402184,SAINT-GILLES,11
21014,2,24124,149924.475714286,171548.332857143,50.8499766,4.3692349,SAINT-JOSSE-TEN-NODE,11
21015,2,117076,151137.893529412,172542.43627451,50.86744,4.37727,SCHAARBEEK,11
21016,2,77739,148591.9161,165069.0843,50.8023982,4.34067,UCCLE,11
21017,2,25365,152963.263030303,165745.76969697,50.8068657,4.4053286,WATERMAAL-BOSVOORDE,11
21018,2,49391,154363.602564103,170698.944102564,50.8415257,4.4337046,SINT-LAMBRECHTS-WOLUWE,11
21019,2,38893,154935.814,169117.678285714,50.8369585,4.4080961,SINT-PIETERS-WOLUWE,11
23002,2,30497,140356.008823529,176973.158039216,50.9017160490196,4.23890144901961,ASSE,2
23003,2,24200,145039.108461538,160276.556282051,50.7530638051282,4.30075488205128,BEERSEL,2
23009,2,2089,118403.4575,156517.5525,50.7169522,3.9406874,BEVER,2
23016,2,40008,140802.377295082,171379.304180328,50.8525939590164,4.23704610163934,DILBEEK,2
23023,2,8461,123038.603636364,160306.654090909,50.7518319727273,3.9955352,GALMAARDEN,2
23024,2,9675,130953.205,163457.295,50.7790155944444,4.0847716,GOOIK,2
23025,2,35501,150251.68673913,180545.628043478,50.9338088695652,4.3694560326087,GRIMBERGEN,2
23027,2,36084,140752.64325,157804.62075,50.73481354,4.23414754,HALLE,2
23032,2,6734,126580.405357143,156251.439642857,50.7230167285714,4.0274331,HERNE,2
23033,2,10421,157077.442,161709.876,50.7674863,4.4740458,HOEILAART,2
23038,2,11662,163571.805185185,180903.344814815,50.9346826444444,4.55573942592593,KAMPENHOUT,2
23039,2,9718,149185.049473684,188802.220526316,50.9893377421053,4.41737346842105,KAPELLE,2
23044,2,13138,130692.834444444,173158.74,50.8475374,4.139768,LIEDEKERKE ,2
23045,2,18669,144195.85173913,188873.726521739,51.0074251652174,4.27704323478261,LONDERZEEL,2
23047,2,12525,155114.867954545,177174.385909091,50.9049944454545,4.43552918636364,MACHELEN,2
23050,2,20134,146543.398235294,182463.779117647,50.9353523529412,4.28259382352941,MEISE,2
23052,2,15580,141580.543809524,181867.406190476,50.9422023809524,4.24910428571429,MERCHTEM,2
23060,2,12799,136783.741166667,183571.562166667,50.9658282,4.18376046,OPWIJK,2
23062,2,25477,161083.240357143,162365.305714286,50.77381,4.53475,OVERIJSE,2
23064,2,4455,135002.343,159619.021333333,50.7523529733333,4.16672477333333,PEPINGEN,2
23077,2,31786,141906.621304348,164479.863913043,50.7853860956522,4.24685157391304,SINT-PIETERS-LEEUW,2
23081,2,11518,159248.046666667,178703.15047619,50.9159577142857,4.49958366666667,STEENOKKERZEEL,2
23086,2,15862,135277.556590909,173304.881136364,50.8674157272727,4.16668363636364,TERNAT,2
23088,2,36584,153855.701176471,179476.171470588,50.9272527676471,4.42578355294118,VILVOORDE,2
23094,2,29210,157767.919198718,173486.461025641,50.874791875,4.47032411346154,ZAVENTEM,2
23096,2,22659,157132.343714286,185485.299428571,50.9770503028571,4.47290146571429,ZEMST,2
23097,2,11444,131002.530681818,169785.126363636,50.8155439590909,4.15459720454545,ROOSDAAL,2
23098,2,4835,146009.968333333,164477.923333333,50.7875382,4.3164506,DROGENBOS,2
23099,2,13164,157085.331875,170864.115,50.8610856,4.4592974,KRAAINEM,2
23100,2,4828,148017.141428571,162168.674285714,50.7660264,4.3456087,LINKEBEEK,2
23101,2,18519,149580.176363636,159062.051363636,50.74594,4.35753,SINT-GENESIUS-RODE,2
23102,2,14746,145840.894901961,177385.211568627,50.91032,4.3009225,WEMMEL,2
23103,2,13767,158716.91125,170383.63625,50.8508976,4.4874562,WEZEMBEEK-OPPEM,2
23104,2,9503,135515.569333333,166995.23,50.8270885066667,4.1219471,LENNIK,2
23105,2,13145,132026.194117647,177041.004117647,50.9020447235294,4.11440624117647,AFFLIGEM-HEKELGEM,2
24001,2,30368,184082.99775,186680.6595,51.0043280075,4.825603145,AARSCHOT,2
24007,2,10071,179872.134545455,188797.483636364,50.9983166181818,4.78984968181818,BEGIJNENDIJK,2
24008,2,6128,193342.643076923,180485.081538462,50.9411273692308,4.97992188461538,BEKKEVOORT,2
24009,2,9464,166967.832941176,171521.706470588,50.8594108588235,4.62225341764706,BERTEM,2
24011,2,9667,178192.409615385,169937.816923077,50.8394959384615,4.76003956538462,BIERBEEK,2
24014,2,12270,163024.996304348,185629.614130435,50.9897419,4.55432838695652,BOORTMEERBEEK,2
24016,2,7852,183436.156212121,169571.333030303,50.8387859681818,4.85023390909091,BOUTERSEM,2
24020,2,24763,198544.600238095,187426.975238095,50.9971746071429,5.05845914761905,DIEST,2
24028,2,6302,203151.450666667,176008.206,50.890297,5.12923178,GEETBETS,2
24033,2,14223,169242.394545455,183468.726136364,50.9629862909091,4.6562471,HAACHT,2
24038,2,20494,170009.22875,177380.479768519,50.9050355916667,4.654275825,HERENT,2
24041,2,6314,186098.059666667,163560.931333333,50.8000366666667,4.93241066666667,HOEGAARDEN,2
24043,2,9524,179138.507222222,179477.589444444,50.9269507277778,4.77620123888889,HOLSBEEK,2
24045,2,9403,167256.798181818,163970.921363636,50.7886645363636,4.61561846363636,HULDENBERG,2
24048,2,13462,169870.475555556,188393.503888889,51.0057936,4.6320416,KEERBERGEN,2
24054,2,7974,195906.288157895,175295.859473684,50.8750480631579,4.99461282105263,KORTENAKEN,2
24055,2,19046,163674.363142857,175501.923571429,50.8909802771429,4.5618213,KORTENBERG,2
24059,2,15461,199053.162045455,160852.838409091,50.7524346886364,5.06881637045455,LANDEN,2
24062,2,98593,173931.717086957,174757.824,50.8669814313043,4.71192837478261,LEUVEN,2
24066,2,15005,181320.468181818,175143.864545455,50.8845254909091,4.81067163636364,LUBBEEK,2
24086,2,11692,172601.0925,168331.978,50.82680259,4.682177885,OUD-HEVERLEE,2
24094,2,15862,175902.71,182839.185185185,50.9568319518519,4.72336037407407,ROTSELAAR,2
24104,2,21286,161697.364264706,168589.795294118,50.8282328117647,4.52050626764706,TERVUREN,2
24107,2,33992,190387.007758621,166923.270862069,50.8077383482759,4.93881407241379,TIENEN,2
24109,2,14908,175155.655714286,187594.435714286,50.9891984142857,4.73157623571429,TREMELO,2
24130,2,8530,201510.312,170093.396666667,50.83131316,5.11246597333333,ZOUTLEEUW,2
24133,2,7566,197428.996176471,167756.383823529,50.8181371647059,5.04627097647059,LINTER,2
24134,2,23929,192046.213947368,187661.891710526,51.0012636973684,4.97245473947368,SCHERPENHEUVEL,2
24135,2,10836,187024.847954545,179107.829545455,50.9234452409091,4.89160051363636,TIELT,2
24137,2,5381,190909.642333333,173167.969,50.8674827066667,4.94080562,GLABBEEK,2
25005,2,6581,177582.1743,163047.7677,50.77990726,4.747128885,BEAUVECHAIN,10
25014,2,38755,149435.7615,151884.51075,50.6757024766667,4.36619461833333,BRAINE,10
25015,2,9696,144128.9276,152227.5488,50.6730635,4.265074564,BRAINE-LE-CHATEAU,10
25018,2,11272,172345.457982456,153391.453026316,50.6885478526316,4.69576022105263,CHAUMONT-GISTOUX,10
25023,2,9383,163502.393181818,146882.476363636,50.6209493,4.5598691,COURT-SAINT-ETIENNE,10
25031,2,14745,156934.670714286,144869.309183673,50.6075248510204,4.46473803265306,GENAPPE,10
25037,2,12623,172149.056595745,159679.447021277,50.7490228787234,4.69038691276596,GREZ-DOICEAU,10
25043,2,4389,179454.436458333,155094.546875,50.6938251125,4.80096585833333,INCOURT,10
25044,2,6049,141578.235416667,147973.042916667,50.6487749291667,4.26162677083333,ITTRE,10
25048,2,11871,184588.48097561,157546.164390244,50.7273126731707,4.85732617317073,JODOIGNE,10
25050,2,7339,157677.015833333,158118.253333333,50.7309955,4.4856707,LA HULPE,10
25068,2,6645,168097.162857143,147390.424642857,50.6306207571429,4.62263955,MONT-SAINT-GUIBERT,10
25072,2,25711,147102.871891892,143230.427297297,50.5987245783784,4.33518127567568,NIVELLES,10
25084,2,7501,180017.452727273,147437.363636364,50.6372264590909,4.78949645454545,PERWEZ,10
25091,2,22307,161165.812173913,156669.78826087,50.7207928565217,4.52364733478261,RIXENSART,10
25105,2,22917,138184.089305556,152988.483611111,50.6859816277778,4.20385764444444,TUBIZE,10
25107,2,9610,161343.080862069,139534.547298851,50.5659199586207,4.52994165172414,VILLERS-LA-VILLE,10
25110,2,29978,152194.843870968,155337.857741935,50.71469,4.3991,WATERLOO ,10
25112,2,33491,165992.514181818,155437.211818182,50.7078903854545,4.59454279090909,WAVRE,10
25117,2,6932,168377.123695652,142509.580434783,50.5928864608696,4.62901444782609,CHASTRE,10
25118,2,2993,193530.063333333,159936.141111111,50.7494643111111,4.98462678888889,HELECINE-NEERHEYLISSEM,10
25119,2,14745,156904.368546099,152478.134326241,50.6886346340426,4.48573637446809,LASNE,10
25120,2,7724,192014.604545455,153930.661590909,50.68955515,4.97281395909091,ORP,10
25121,2,30826,165020.977602339,151011.032865497,50.6659096175439,4.57305685964912,OTTIGNIES,10
25122,2,5627,186710.47703125,149706.86796875,50.658101653125,4.8817863125,RAMILLIES,10
25123,2,10526,133887.592083333,151450.047083333,50.6756882291667,4.13759158333333,REBECQ,10
25124,2,5991,173086.637833333,146677.236833333,50.634129525,4.699909795,WALHAIN,10
31003,3,15785,77952.109047619,204815.194761905,51.1520519904762,3.34559021904762,BEERNEM,3
31004,3,18610,63960.6394117647,222799.392941176,51.3075702588235,3.13813223529412,BLANKENBERGE,3
31005,3,124816,69778.4460734463,212973.689025424,51.2176015169492,3.22007974830508,BRUGGE,3
31006,3,11650,77161.5572727273,215653.158636364,51.2386657181818,3.31733291818182,DAMME,3
31012,3,14907,61646.93,209043.426923077,51.1818156576923,3.10732228846154,JABBEKE,3
31022,3,23287,70505.996875,202724.7775,51.131417725,3.22897529375,OOSTKAMP,3
31033,3,20399,60862.5853125,196301.6971875,51.06759099375,3.09304265,TORHOUT,3
31040,3,24034,64392.9507142857,203055.423928571,51.1357901357143,3.14693942857143,ZEDELGEM,3
31042,3,3063,63414.984,217106.298,51.25582744,3.12815593,ZUIENKERKE,3
31043,3,34071,74222.9243243243,225824.025405405,51.3376790432432,3.27222110540541,KNOKKE,3
32003,3,16034,43891.3747727273,193516.836136364,51.0427636590909,2.85258585227273,DIKSMUIDE,3
32006,3,9045,47664.7931578947,186124.706842105,50.9763437421053,2.91021055789474,HOUTHULST,3
32010,3,8573,51571.9105263158,198506.899473684,51.0876689421053,2.96999281578947,KOEKELARE,3
32011,3,12764,54684.78,191521.658518519,51.0259515925926,3.00887954444444,KORTEMARK,3
32030,3,3077,38217.565,184815.467142857,50.9617196571429,2.77435782142857,LO,3
33011,3,36546,44995.3571666667,172638.840833333,50.853832865,2.86942855666667,IEPER,3
33016,3,971,45700.21,162124.45,50.7638555,2.8976699,MESEN,3
33021,3,19874,32428.2594736842,173385.232368421,50.8641627315789,2.69834700789474,POPERINGE,3
33029,3,18454,57288.5721428571,166036.914047619,50.7927543666667,3.05549953333333,WERVIK,3
33037,3,11890,53653.7408,173560.4504,50.866404292,3.001817784,ZONNEBEKE,3
33039,3,8587,40430.3544,164047.2,50.779336028,2.806396244,HEUVELLAND-KEMMEL,3
33040,3,7768,48786.4241176471,179840.626176471,50.8921818470588,2.96395109411765,LANGEMARK,3
33041,3,3642,36640.9577777778,179452.621111111,50.9170302,2.75563458888889,VLETEREN-OOSTVLETEREN,3
34002,3,14824,84907.62234375,169439.49453125,50.82731015,3.4495885875,ANZEGEM,3
34003,3,9532,85466.7826,163290.7904,50.854228896,3.639591368,AVELGEM,3
34009,3,12351,79516.9634375,171021.725,50.85374,3.35335,DEERLIJK,3
34013,3,28408,75348.32,172710.7353125,50.8646800875,3.308443375,HARELBEKE,3
34022,3,78078,71876.0933628319,167663.596504425,50.8290024584071,3.26440600884956,KORTRIJK,3
34023,3,13846,73106.1616666667,172737.185666667,50.85397,3.287,KUURNE,3
34025,3,5770,70574.0535,175632.047,50.8862994,3.2381931,LENDELEDE,3
34027,3,33248,64060.6446153846,165186.095,50.7927687673077,3.14712542692308,MENEN,3
34040,3,39006,82021.12125,175252.001041667,50.89031558125,3.40128233541667,WAREGEM,3
34041,3,33618,66273.3132608696,169171.368804348,50.8250722434783,3.18274211956522,WEVELGEM,3
34042,3,24811,79503.5734210526,165200.375263158,50.7911849578947,3.37042700789474,ZWEVEGEM,3
34043,3,1953,78829.822,158003.686,50.72396996,3.36568052,SPIERE,3
35002,3,15752,52051.7088888889,214854.898333333,51.2345015,2.9728359,BREDENE,3
35005,3,11602,51220.9652,205701.0298,51.156642696,2.982255432,GISTEL,3
35006,3,14281,56085.0563461538,200936.818269231,51.1121024846154,3.01975090769231,ICHTEGEM,3
35011,3,17310,41470.1066666667,207107.594111111,51.1651815244444,2.82039786,MIDDELKERKE,3
35013,3,69017,48590.9179710145,212744.856666667,51.2080709275362,2.90244614492754,OOSTENDE,3
35014,3,9424,55105.9316,208749.4564,51.17468924,3.016719992,OUDENBURG,3
35029,3,12024,57959.4976190476,219209.802380952,51.267571,3.06177494285714,DE HAAN-KLEMSKERKE,3
36006,3,10449,60146.4805882353,187389.225882353,50.9872735470588,3.09020392941176,HOOGLEDE,3
36007,3,11227,72003.9275,179244.0025,50.92325,3.26284,INGELMUNSTER,3
36008,3,28554,68182.1364705882,179193.702647059,50.9192964911765,3.21138250294118,IZEGEM,3
36010,3,9911,64515.118,173814.544666667,50.8666833133333,3.15540945333333,LEDEGEM,3
36011,3,8783,63768.8286666667,191710.186666667,51.0277074,3.1439095,LICHTERVELDE,3
36012,3,11213,59550.2173333333,174581.488,50.8779782333333,3.0736431,MOORSLEDE,3
36015,3,58428,63211.7196621622,181886.279527027,50.9434012608108,3.13876456621622,ROESELARE,3
36019,3,11108,55400.666,183653.436,50.95641829,3.02902869,STADEN,3
37002,3,8207,83024.5695,182052.9885,50.94161737,3.41321853,DENTERGEM,3
37007,3,11587,74157.1352631579,183018.767368421,50.9506,3.28637,MEULEBEKE,3
37010,3,7909,77868.9454545455,180658.407272727,50.9202012,3.3346008,OOSTROZEBEKE,3
37011,3,6953,72313.904,188594.512,51.00250462,3.26361446,PITTEM,3
37012,3,5164,80773.882,194511.051,51.0413098,3.3970513,RUISELEDE,3
37015,3,20370,78466.1403448276,188339.975862069,50.9619028103448,4.4372662862069,TIELT,3
37017,3,9565,79372.2166666667,178215.536818182,50.9048147454545,3.36685494545455,WIELSBEKE,3
37018,3,13224,72281.005,195019.082916667,51.0504070875,3.2344213875,WINGENE,3
37020,3,9801,68188.6830769231,185908.502307692,50.9806377846154,3.20106973846154,ARDOOIE,3
38002,3,4751,30987.3375,186461.2235,50.97894048,2.67204473,ALVERINGEM,3
38008,3,9841,25484.9468421053,198811.466842105,51.087373,2.59597279473684,DE PANNE,3
38014,3,20699,31009.3922580645,201883.673548387,51.1095540032258,2.67107771935484,KOKSIJDE,3
38016,3,10660,36853.81625,203929.88,51.1490161833333,2.7691416625,NIEUWPOORT,3
38025,3,12050,31350.5005882353,195636.796470588,51.0597548058823,2.67510858823529,VEURNE,3
41002,4,83623,128207.177125984,181656.376141732,50.9428475417323,4.05788012834646,AALST,4
41011,4,19008,128333.487045455,175371.788636364,50.8822507136364,4.06172090909091,DENDERLEEUW,4
41018,4,33303,116884.165243902,163280.151463415,50.7797461219512,3.8977996695122,GERAARDSBERGEN,4
41024,4,18800,123854.124736842,175255.103157895,50.8928346157895,4.02232748157895,HAALTERT,4
41027,4,17894,116208.127317073,173763.747195122,50.873867897561,3.88747023658537,HERZELE,4
